Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,reviews,Sentiment,Emotion,rating
896,B001ELL9XG,A2W9I628I6SE1U,"Kort ""Art, Music, Book & Movie Enthusiast""",0,0,4,1288310400,Beautiful presentation ...and a pretty good tea too!,look exotic tea drinking experience like white jasmine tea numis flower jewel worth look size gumball jewel slowly open water form flower shape around central amaranth flower mean decorative glass teapot must prepare teabr br decorative mean tasteless white tea flavor mild rich soothe jasmine wonderful overpower tea strong jasmine tea one quite balanced tasty use small glass pot prepare able get yummy infusion jewel flavor scent begin fade white tea tip plentiful high quality do not get bitter seep long periodsbr br must deduct point though high price tea ratio fragility flower jewel pour hot water directly cause piece fall rd th infusion flower start fall apart though fair main flower shape remain fairly intact even come box start miss central flower bit leaf well packaging might solve thisbr br want tea experience look good taste smell entertaining want conversation piece numi tea flower jewel short list,Positive,Joyful😄,4
897,B001ELL9XG,AOQT2JCYZ1UWP,C. Murphy,0,0,2,1201392000,Break Easily,first ball work pretty well look little beat since half fall piece hot water sit bit do not mind rate failure tea pretty good fairly tolerant steep long time especially consider white tea,Positive,Joyful😄,2
898,B001ELL9XG,A2U4N0SDPQQ884,Cecilia,0,0,4,1198886400,Wonderful Tea!,numi winner tea husband son often share wonderful tea dinner pleasant reason love turn bitter long steep like tea,Positive,Joyful😄,4
899,B002DXZI40,AYZZSRYAIXNOS,"I Heart Amazon ""I heart Shopping""",0,0,5,1296432000,I can't take the smell,product say give star however issue product namely family member can not take smell taste horrible put lotion cream rub skin week ago though I ve since change sheet scent still bed ultimately stop use make smell way like smell like indian spice do not work scentwise may work fine someone else,Negative,Angry😠,5
900,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,8,8,3,1248912000,"Our twins love this one. With the subscription, the price is fair",twin love one right start load lentil see ingredient introduce month old they re month I m glad eat something green could not get eat one pea try month get eat pea later monthsbr br favorite vegetable sweet potato we ve also try sweet potato cinnamon love fruit varietiesbr br I m glad love one lentil brown rice form complete protein although view ingredient show lentil one prime ingredientsbr br one also carrot I ve hear baby like carrot do not know would like without carrot have not see one lentil brown rice local store I m glad get along other get one subscription course twin one force buy bulk busy great get deliveredbr br packaging excellent I ve order unbelievable number case jar different type one jar arrive brokenbr br ingredient per label water organic apple organic carrot organic brown rice organic lentil organic canola oilbr br calorie protein vitamin vitamin c calcium ironbr br I m inform daily intake percentage base adult,Positive,Joyful😄,3
901,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,6,6,4,1255651200,Dessert to Them.  But is it Nutritional Enough?,twin month old baby treat one dessert first earth good jar love straight sweet potato water sweet potato first ingredient one follow apricot puree that s dessert right come chicken brown rice flour good brown rice thoughbr br meal baby around age mine probably almost go love instantly almost baby love sweet potato starter add apricot puree there s really much one could discourage baby recommend flavor brandbr br ingredient per label water organic sweet potato organic apricot puree mechanically separate organic chicken organic brown rice flourbr br rice flour absorb water give real nice consistency sweet potato give nice colorbr br nutrition per label calorie protein vitamin vitamin c calcium ironbr br one vitamin earth good jar I ve try I ve inform percentage daily need meet base adult,Positive,Joyful😄,4
902,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,5,5,3,1255651200,Repeated deliveries of broken jars.  Great product though,like get one twin month old interesting ingredient particularly zucchini garbanzo bean like fact vegetarian yet believe complete protein since also brown rice list ingredient look excellent green color naturallybr br baby liked like everything carrotsbr br subscription one really like ingredient fact I m give baby food naturally greenbr br ingredient per label water organic corn organic zucchini organic green beans organic brown rice organic carrot organic garbanzo bean organic canola oilbr br calorie protein vitamin vitamin c calcium iron I ve inform percentage daily need meet base adult,Positive,Joyful😄,3
903,B000ER6YO0,A6LAMY7Z10BBJ,Amazon Shopper,4,4,4,1286928000,"Good flavor, too runny though",baby love one progress cut one runny move spoon quickly way grabby hand think could use little less water maybe little potato make consistency turkey dinner one,Positive,Joyful😄,4
904,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,3,3,3,1255651200,12% Protein and 50% Vitamin A,earth good turkey vegetable dinner hit spot apple turkey add cranberry want take next level can not find nonsweetene nondrie cranberry even well food storesbr br apples carrots turkey taste good month old grow twin girl baby love carrot since they re sweet taste make great addition whole barley flour absorb water give acceptable consistencybr br ingredient per label water organic apple organic carrot mechanically separate organic turkey organic whole barley flourbr br addition protein vitamin calcium ironbr br I m pleased baby like food introduce many food earth good I ve inform percentage daily need meet base adult,Positive,Joyful😄,3
905,B000ER6YO0,A1K4TZD6TPLKOC,Lisa Schaal Robinson,1,1,5,1337731200,Baby Lilly says 2 thumbs up!,little girl can not get enough like organic contain fruit veggie protein grain one tasty meal wish come large portion since month old always want jar,Positive,Joyful😄,5
906,B000ER6YO0,ABO66JJKQBGID,Brianne,1,1,5,1324252800,Earth's Best Rice & Lentil dinner,daughter favorite first foremost love get lentil be not many stage vegetarian choice,Positive,Joyful😄,5
907,B000ER6YO0,A1UTKYFGM2ITLU,B. Citron,1,1,1,1321142400,Plastic in the food!,wow shocked find clear plastic piece jar poster say notify earth well august still sell without check recall earth good little guy take business elsewhere sad organic company sell baby food plastic bpa jar get to well get business,Negative,Angry😠,1
908,B000ER6YO0,AWBKE3QTB3BWX,Nessie,1,1,4,1315958400,My baby's favorite 2nd stage food so far and great for constipation!,like earth good baby food line organic ingredient amazon great price especially subscribe free delivery doorstop convenient you re busy mom daughter do not like lot baby food eat one reviewer state bit runny ebs stage food add oatmeal also bit bland add dash cinnamon heating add bonus work wonder digestive tract problem constipation month sometimes go day give suppository discover food make poop every time also start give sippy cup water meal day help fiber rate instead star main ingredient sweet potato apricot rather sweet potato chicken wish chicken protein,Positive,Joyful😄,4
909,B000ER6YO0,ACM3Z9NLSE8S9,Tracy,1,1,5,1314835200,Sons Favorite Dinner!!!,son favorite dinner well seem good combo protein vitamin c runny dinner great start solid protein love love love brand flavor think purchase jar far,Positive,Joyful😄,5
910,B000ER6YO0,A7INGAHQIWQ1,Samylee00,1,1,5,1306972800,No Issues,do not know everyone else get break receive came wrap plastic bubble wrap single jar broken son love price great issue,Positive,Joyful😄,5
911,B000ER6YO0,A3TUTIAVU7Q2E2,AV,1,1,3,1302307200,Too thin,would quality product be not thin nearly consistency soup make much mess matter careful try,Positive,Joyful😄,3
912,B000ER6YO0,A3MA4VWLFOCJ41,ARMorris,1,1,5,1289865600,A great place to start,would love say time make son food everyday case honestly make time day do not timeenergy get do enter product buy baby food read review people say fruit like dessert yadda yadda yadda truth yes bit fruit sweet fruit merely bring flavor naturally do not add anything else great product enter protein babys diet consistency smooth enough want add cereal also baby choke highly recommend,Positive,Joyful😄,5
913,B000ER6YO0,A26L4JZZ9C1GT5,Alison Denton Jones,1,1,4,1287964800,good for you but not best flavor,love earth good organic baby food tasty one I ve try think pretty gross daughter still eat much enthusiasm flavor get decent amount protein important us vegetarian family,Positive,Joyful😄,4
914,B000ER6YO0,AOIW6NFHHPT78,"Sarathetis ""Sarathetis""",1,1,5,1284336000,A favorite!,soft smooth texture little one devour oneit one good meatveg dinner find,Positive,Joyful😄,5
915,B000ER6YO0,AB0BXP1IKDBIA,TreGemellini,1,1,1,1278892800,Runny and odd-tasting,triplet eat eventhe one eat anything consistency way runny well stay spoon,Neutral,Calm😌,1
916,B000ER6YO0,AH5GCNH82ZU0C,"*~*~*Valley*~*~* ""Val""",1,1,3,1277337600,Too runny...,baby love sweet potato essentially mix food sweet potato eat case could good bad thing depend want mix horribly runny like spoon formula mouth ick,Positive,Joyful😄,3
917,B000ER6YO0,A3T7LFZQGL24A5,JuliaB,0,0,4,1350259200,"Great taste for a picky baby, but very thin compared to others",daughter big fan baby food especially protein love one flavor right sweet savory do not strong chicken flavor almost like plain sweet potato sharp thus good first protein offer good picky eater nephew niece also like flavor pretty safe bet keep hand do not know particular baby preferencesbr something wish know quite bit runny stage earth well especially chicken add quite bit rice cereal thicken daughter get tired runny texture like fine extra step however runny texture make workable young baby gaggingtexture problem,Positive,Joyful😄,4
918,B000ER6YO0,AYAU6OMJ81Q7Z,Happinesslikeabutterfly,0,0,5,1348012800,Great stuff,food daughter eat consistly really enjoy package great never break order time,Positive,Joyful😄,5
919,B000ER6YO0,AXKXFB6C9Z9BH,JFMile,0,0,5,1346803200,Son loves it,son love rice lentil jars liquid consistency peas brown rice jar order subscribe save amazon mom always arrives nicely package,Positive,Joyful😄,5
920,B000ER6YO0,A1KB35ZYR2Z9RL,Ellen123,0,0,5,1341532800,Love it,twin girl love vegetable turkey dinner one favorite baby food great price,Positive,Joyful😄,5
921,B000ER6YO0,A1ERHEVGUWLRBB,Aviva Chil,0,0,1,1341360000,FOUND SHREDDED PLASTIC IN THE BABY FOOD!!!!,normally love earth good product son however tonight i d give half jar thought would try since new flavor realize little piece soft shred plastic appal first child do not experience kind thing call poison control say would ok know fine get really angry look online find earth well actually know plastic time still sell do not buy earth good really disappointing,Positive,Joyful😄,1
922,B000ER6YO0,A39YEZ676YGFI7,"Jill Boileau ""Jill Boileau""",0,0,5,1337212800,My son loves it!,son really enjoy earth good lentil eat entire jar dinner always want product ship quickly,Positive,Joyful😄,5
923,B000ER6YO0,A3SFS8R1T6JJM9,PolyOWannaCracker,0,0,3,1318032000,Meh.  My daughter eats most everything else... this isn't her thing.,introduce daughter earth good organic turkey vegetable dinner month bit early she s advanced week overdue love first buy every kind least favorite I ve try well also least favorite,Positive,Joyful😄,3
924,B000ER6YO0,AWBKE3QTB3BWX,Nessie,0,0,3,1315958400,Not as yummy as Earth's Best's other flavors,receive dinner variety pack try first time today always try baby food make sure right temperature put bowl microwave second taste ok taste make face yucky add sweet potato dash cinnamon credit month old daughter eat bite nearly enthusiastically flavor like mixture organic vegetable bean protein,Positive,Joyful😄,3
925,B000ER6YO0,ACM3Z9NLSE8S9,Tracy,0,0,5,1314835200,Son's 2nd Favorite Dish,love fact turkey offer son nd favorite dish issue good balance nutrient,Positive,Joyful😄,5
926,B000ER6YO0,AKSSGVF9DMJDU,"Gretchen Rowley ""Gretchen Rowley""",0,0,1,1299542400,Had to toss 9 out of 12 jars,three jar come form edible baby rest fill clump spongy mush would mix water also brown color yellowish brown like jar good mixturebr pretty disappointing waste money,Positive,Joyful😄,1
927,B000ER6YO0,A2F0WNTW3QQZYS,Ruth,0,0,5,1298505600,One of our favorites,one son favorite baby food bit sweetness sweet runny flavor use deep spoon one add little rice cereal thicken,Positive,Joyful😄,5
